composite_key,source_row_index,dest_row_index,source_column,destination_column,issue_type,severity,rule_applied,source_value_raw,source_value_transformed,dest_value_raw,dest_value_transformed,expected_dest_value,difference,timestamp,key_Customer_ID_source,key_CD_Number_source,key_Issue_Date_source
CUST001266|CD-1014217|2025-05-26,14216,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST001266|CD-1014217|2025-05-26,CUST001266|CD-1014217|2025-05-26,,,,,2026-05-02T18:18:29.896605Z,CUST001266,CD-1014217,2025-05-26
CUST002700|CD-1014218|2022-09-24,14217,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST002700|CD-1014218|2022-09-24,CUST002700|CD-1014218|2022-09-24,,,,,2026-05-02T18:18:29.896605Z,CUST002700,CD-1014218,2022-09-24
CUST003519|CD-1014219|2022-11-12,14218,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST003519|CD-1014219|2022-11-12,CUST003519|CD-1014219|2022-11-12,,,,,2026-05-02T18:18:29.896605Z,CUST003519,CD-1014219,2022-11-12
CUST001179|CD-1014220|2023-08-25,14219,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST001179|CD-1014220|2023-08-25,CUST001179|CD-1014220|2023-08-25,,,,,2026-05-02T18:18:29.896605Z,CUST001179,CD-1014220,2023-08-25
CUST007452|CD-1014221|2025-09-10,14220,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST007452|CD-1014221|2025-09-10,CUST007452|CD-1014221|2025-09-10,,,,,2026-05-02T18:18:29.896605Z,CUST007452,CD-1014221,2025-09-10
CUST007663|CD-1014222|2023-04-15,14221,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST007663|CD-1014222|2023-04-15,CUST007663|CD-1014222|2023-04-15,,,,,2026-05-02T18:18:29.896605Z,CUST007663,CD-1014222,2023-04-15
CUST004508|CD-1014223|2021-04-18,14222,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST004508|CD-1014223|2021-04-18,CUST004508|CD-1014223|2021-04-18,,,,,2026-05-02T18:18:29.896605Z,CUST004508,CD-1014223,2021-04-18
CUST004675|CD-1014224|2024-07-29,14223,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST004675|CD-1014224|2024-07-29,CUST004675|CD-1014224|2024-07-29,,,,,2026-05-02T18:18:29.896605Z,CUST004675,CD-1014224,2024-07-29
CUST005628|CD-1014225|2023-12-14,14224,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST005628|CD-1014225|2023-12-14,CUST005628|CD-1014225|2023-12-14,,,,,2026-05-02T18:18:29.896605Z,CUST005628,CD-1014225,2023-12-14
CUST005433|CD-1014226|2020-05-29,14225,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST005433|CD-1014226|2020-05-29,CUST005433|CD-1014226|2020-05-29,,,,,2026-05-02T18:18:29.896605Z,CUST005433,CD-1014226,2020-05-29
CUST000502|CD-1014227|2023-04-30,14226,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST000502|CD-1014227|2023-04-30,CUST000502|CD-1014227|2023-04-30,,,,,2026-05-02T18:18:29.896605Z,CUST000502,CD-1014227,2023-04-30
CUST004251|CD-1014228|2024-11-26,14227,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST004251|CD-1014228|2024-11-26,CUST004251|CD-1014228|2024-11-26,,,,,2026-05-02T18:18:29.896605Z,CUST004251,CD-1014228,2024-11-26
CUST006217|CD-1014229|2025-07-09,14228,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006217|CD-1014229|2025-07-09,CUST006217|CD-1014229|2025-07-09,,,,,2026-05-02T18:18:29.896605Z,CUST006217,CD-1014229,2025-07-09
CUST006452|CD-1014230|2021-10-07,14229,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006452|CD-1014230|2021-10-07,CUST006452|CD-1014230|2021-10-07,,,,,2026-05-02T18:18:29.896605Z,CUST006452,CD-1014230,2021-10-07
CUST004768|CD-1014231|2023-04-06,14230,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST004768|CD-1014231|2023-04-06,CUST004768|CD-1014231|2023-04-06,,,,,2026-05-02T18:18:29.896605Z,CUST004768,CD-1014231,2023-04-06
CUST007171|CD-1014232|2025-02-23,14231,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST007171|CD-1014232|2025-02-23,CUST007171|CD-1014232|2025-02-23,,,,,2026-05-02T18:18:29.896605Z,CUST007171,CD-1014232,2025-02-23
CUST004690|CD-1014233|2023-08-24,14232,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST004690|CD-1014233|2023-08-24,CUST004690|CD-1014233|2023-08-24,,,,,2026-05-02T18:18:29.896605Z,CUST004690,CD-1014233,2023-08-24
CUST003062|CD-1014234|2022-08-14,14233,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST003062|CD-1014234|2022-08-14,CUST003062|CD-1014234|2022-08-14,,,,,2026-05-02T18:18:29.896605Z,CUST003062,CD-1014234,2022-08-14
CUST003541|CD-1014235|2021-02-24,14234,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST003541|CD-1014235|2021-02-24,CUST003541|CD-1014235|2021-02-24,,,,,2026-05-02T18:18:29.896605Z,CUST003541,CD-1014235,2021-02-24
CUST005520|CD-1014236|2020-04-07,14235,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST005520|CD-1014236|2020-04-07,CUST005520|CD-1014236|2020-04-07,,,,,2026-05-02T18:18:29.896605Z,CUST005520,CD-1014236,2020-04-07
CUST007091|CD-1014237|2024-04-23,14236,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST007091|CD-1014237|2024-04-23,CUST007091|CD-1014237|2024-04-23,,,,,2026-05-02T18:18:29.896605Z,CUST007091,CD-1014237,2024-04-23
CUST001839|CD-1014238|2026-01-07,14237,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST001839|CD-1014238|2026-01-07,CUST001839|CD-1014238|2026-01-07,,,,,2026-05-02T18:18:29.896605Z,CUST001839,CD-1014238,2026-01-07
CUST002348|CD-1014239|2023-10-02,14238,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST002348|CD-1014239|2023-10-02,CUST002348|CD-1014239|2023-10-02,,,,,2026-05-02T18:18:29.896605Z,CUST002348,CD-1014239,2023-10-02
CUST005215|CD-1014240|2024-11-15,14239,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST005215|CD-1014240|2024-11-15,CUST005215|CD-1014240|2024-11-15,,,,,2026-05-02T18:18:29.896605Z,CUST005215,CD-1014240,2024-11-15
CUST006108|CD-1014241|2024-03-24,14240,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006108|CD-1014241|2024-03-24,CUST006108|CD-1014241|2024-03-24,,,,,2026-05-02T18:18:29.896605Z,CUST006108,CD-1014241,2024-03-24
CUST003193|CD-1014242|2022-03-04,14241,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST003193|CD-1014242|2022-03-04,CUST003193|CD-1014242|2022-03-04,,,,,2026-05-02T18:18:29.896605Z,CUST003193,CD-1014242,2022-03-04
CUST005145|CD-1014243|2023-04-07,14242,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST005145|CD-1014243|2023-04-07,CUST005145|CD-1014243|2023-04-07,,,,,2026-05-02T18:18:29.896605Z,CUST005145,CD-1014243,2023-04-07
CUST000055|CD-1014244|2021-09-07,14243,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST000055|CD-1014244|2021-09-07,CUST000055|CD-1014244|2021-09-07,,,,,2026-05-02T18:18:29.896605Z,CUST000055,CD-1014244,2021-09-07
CUST002334|CD-1014245|2021-05-24,14244,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST002334|CD-1014245|2021-05-24,CUST002334|CD-1014245|2021-05-24,,,,,2026-05-02T18:18:29.896605Z,CUST002334,CD-1014245,2021-05-24
CUST007644|CD-1014246|2023-09-05,14245,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST007644|CD-1014246|2023-09-05,CUST007644|CD-1014246|2023-09-05,,,,,2026-05-02T18:18:29.896605Z,CUST007644,CD-1014246,2023-09-05
CUST004612|CD-1014247|2024-01-13,14246,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST004612|CD-1014247|2024-01-13,CUST004612|CD-1014247|2024-01-13,,,,,2026-05-02T18:18:29.896605Z,CUST004612,CD-1014247,2024-01-13
CUST006947|CD-1014248|2026-03-02,14247,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006947|CD-1014248|2026-03-02,CUST006947|CD-1014248|2026-03-02,,,,,2026-05-02T18:18:29.896605Z,CUST006947,CD-1014248,2026-03-02
CUST001741|CD-1014249|2021-06-22,14248,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST001741|CD-1014249|2021-06-22,CUST001741|CD-1014249|2021-06-22,,,,,2026-05-02T18:18:29.896605Z,CUST001741,CD-1014249,2021-06-22
CUST002327|CD-1014250|2021-10-23,14249,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST002327|CD-1014250|2021-10-23,CUST002327|CD-1014250|2021-10-23,,,,,2026-05-02T18:18:29.896605Z,CUST002327,CD-1014250,2021-10-23
CUST007799|CD-1014251|2021-01-13,14250,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST007799|CD-1014251|2021-01-13,CUST007799|CD-1014251|2021-01-13,,,,,2026-05-02T18:18:29.896605Z,CUST007799,CD-1014251,2021-01-13
CUST007982|CD-1014252|2025-12-03,14251,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST007982|CD-1014252|2025-12-03,CUST007982|CD-1014252|2025-12-03,,,,,2026-05-02T18:18:29.896605Z,CUST007982,CD-1014252,2025-12-03
CUST007014|CD-1014253|2024-11-17,14252,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST007014|CD-1014253|2024-11-17,CUST007014|CD-1014253|2024-11-17,,,,,2026-05-02T18:18:29.896605Z,CUST007014,CD-1014253,2024-11-17
CUST002537|CD-1014254|2022-01-23,14253,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST002537|CD-1014254|2022-01-23,CUST002537|CD-1014254|2022-01-23,,,,,2026-05-02T18:18:29.896605Z,CUST002537,CD-1014254,2022-01-23
CUST006411|CD-1014255|2026-01-19,14254,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006411|CD-1014255|2026-01-19,CUST006411|CD-1014255|2026-01-19,,,,,2026-05-02T18:18:29.896605Z,CUST006411,CD-1014255,2026-01-19
CUST003671|CD-1014256|2024-05-25,14255,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST003671|CD-1014256|2024-05-25,CUST003671|CD-1014256|2024-05-25,,,,,2026-05-02T18:18:29.896605Z,CUST003671,CD-1014256,2024-05-25
CUST006751|CD-1014257|2022-12-22,14256,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006751|CD-1014257|2022-12-22,CUST006751|CD-1014257|2022-12-22,,,,,2026-05-02T18:18:29.896605Z,CUST006751,CD-1014257,2022-12-22
CUST006810|CD-1014258|2022-05-20,14257,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006810|CD-1014258|2022-05-20,CUST006810|CD-1014258|2022-05-20,,,,,2026-05-02T18:18:29.896605Z,CUST006810,CD-1014258,2022-05-20
CUST003479|CD-1014259|2023-07-22,14258,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST003479|CD-1014259|2023-07-22,CUST003479|CD-1014259|2023-07-22,,,,,2026-05-02T18:18:29.896605Z,CUST003479,CD-1014259,2023-07-22
CUST002437|CD-1014260|2020-07-13,14259,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST002437|CD-1014260|2020-07-13,CUST002437|CD-1014260|2020-07-13,,,,,2026-05-02T18:18:29.896605Z,CUST002437,CD-1014260,2020-07-13
CUST007798|CD-1014261|2021-01-27,14260,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST007798|CD-1014261|2021-01-27,CUST007798|CD-1014261|2021-01-27,,,,,2026-05-02T18:18:29.896605Z,CUST007798,CD-1014261,2021-01-27
CUST003604|CD-1014262|2025-11-05,14261,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST003604|CD-1014262|2025-11-05,CUST003604|CD-1014262|2025-11-05,,,,,2026-05-02T18:18:29.896605Z,CUST003604,CD-1014262,2025-11-05
CUST003453|CD-1014263|2021-04-16,14262,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST003453|CD-1014263|2021-04-16,CUST003453|CD-1014263|2021-04-16,,,,,2026-05-02T18:18:29.896605Z,CUST003453,CD-1014263,2021-04-16
CUST005325|CD-1014264|2021-01-08,14263,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST005325|CD-1014264|2021-01-08,CUST005325|CD-1014264|2021-01-08,,,,,2026-05-02T18:18:29.896605Z,CUST005325,CD-1014264,2021-01-08
CUST007493|CD-1014265|2025-05-15,14264,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST007493|CD-1014265|2025-05-15,CUST007493|CD-1014265|2025-05-15,,,,,2026-05-02T18:18:29.896605Z,CUST007493,CD-1014265,2025-05-15
CUST001044|CD-1014266|2025-11-24,14265,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST001044|CD-1014266|2025-11-24,CUST001044|CD-1014266|2025-11-24,,,,,2026-05-02T18:18:29.896605Z,CUST001044,CD-1014266,2025-11-24
CUST007875|CD-1014267|2025-02-08,14266,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST007875|CD-1014267|2025-02-08,CUST007875|CD-1014267|2025-02-08,,,,,2026-05-02T18:18:29.896605Z,CUST007875,CD-1014267,2025-02-08
CUST003379|CD-1014268|2020-08-23,14267,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST003379|CD-1014268|2020-08-23,CUST003379|CD-1014268|2020-08-23,,,,,2026-05-02T18:18:29.896605Z,CUST003379,CD-1014268,2020-08-23
CUST000205|CD-1014269|2025-03-28,14268,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST000205|CD-1014269|2025-03-28,CUST000205|CD-1014269|2025-03-28,,,,,2026-05-02T18:18:29.896605Z,CUST000205,CD-1014269,2025-03-28
CUST002475|CD-1014270|2021-08-31,14269,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST002475|CD-1014270|2021-08-31,CUST002475|CD-1014270|2021-08-31,,,,,2026-05-02T18:18:29.896605Z,CUST002475,CD-1014270,2021-08-31
CUST003700|CD-1014271|2020-01-26,14270,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST003700|CD-1014271|2020-01-26,CUST003700|CD-1014271|2020-01-26,,,,,2026-05-02T18:18:29.896605Z,CUST003700,CD-1014271,2020-01-26
CUST005414|CD-1014272|2025-10-01,14271,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST005414|CD-1014272|2025-10-01,CUST005414|CD-1014272|2025-10-01,,,,,2026-05-02T18:18:29.896605Z,CUST005414,CD-1014272,2025-10-01
CUST004531|CD-1014273|2021-09-02,14272,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST004531|CD-1014273|2021-09-02,CUST004531|CD-1014273|2021-09-02,,,,,2026-05-02T18:18:29.896605Z,CUST004531,CD-1014273,2021-09-02
CUST001088|CD-1014274|2024-02-11,14273,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST001088|CD-1014274|2024-02-11,CUST001088|CD-1014274|2024-02-11,,,,,2026-05-02T18:18:29.896605Z,CUST001088,CD-1014274,2024-02-11
CUST003906|CD-1014275|2020-06-17,14274,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST003906|CD-1014275|2020-06-17,CUST003906|CD-1014275|2020-06-17,,,,,2026-05-02T18:18:29.896605Z,CUST003906,CD-1014275,2020-06-17
CUST001862|CD-1014276|2021-03-08,14275,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST001862|CD-1014276|2021-03-08,CUST001862|CD-1014276|2021-03-08,,,,,2026-05-02T18:18:29.896605Z,CUST001862,CD-1014276,2021-03-08
CUST002157|CD-1014277|2025-07-02,14276,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST002157|CD-1014277|2025-07-02,CUST002157|CD-1014277|2025-07-02,,,,,2026-05-02T18:18:29.896605Z,CUST002157,CD-1014277,2025-07-02
CUST005691|CD-1014278|2023-09-12,14277,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST005691|CD-1014278|2023-09-12,CUST005691|CD-1014278|2023-09-12,,,,,2026-05-02T18:18:29.896605Z,CUST005691,CD-1014278,2023-09-12
CUST006426|CD-1014279|2026-03-27,14278,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006426|CD-1014279|2026-03-27,CUST006426|CD-1014279|2026-03-27,,,,,2026-05-02T18:18:29.896605Z,CUST006426,CD-1014279,2026-03-27
CUST001250|CD-1014280|2021-02-15,14279,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST001250|CD-1014280|2021-02-15,CUST001250|CD-1014280|2021-02-15,,,,,2026-05-02T18:18:29.896605Z,CUST001250,CD-1014280,2021-02-15
CUST004819|CD-1014281|2025-07-24,14280,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST004819|CD-1014281|2025-07-24,CUST004819|CD-1014281|2025-07-24,,,,,2026-05-02T18:18:29.896605Z,CUST004819,CD-1014281,2025-07-24
CUST003376|CD-1014282|2025-06-17,14281,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST003376|CD-1014282|2025-06-17,CUST003376|CD-1014282|2025-06-17,,,,,2026-05-02T18:18:29.896605Z,CUST003376,CD-1014282,2025-06-17
CUST002693|CD-1014283|2025-10-09,14282,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST002693|CD-1014283|2025-10-09,CUST002693|CD-1014283|2025-10-09,,,,,2026-05-02T18:18:29.896605Z,CUST002693,CD-1014283,2025-10-09
CUST005703|CD-1014284|2020-04-23,14283,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST005703|CD-1014284|2020-04-23,CUST005703|CD-1014284|2020-04-23,,,,,2026-05-02T18:18:29.896605Z,CUST005703,CD-1014284,2020-04-23
CUST001991|CD-1014285|2020-08-26,14284,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST001991|CD-1014285|2020-08-26,CUST001991|CD-1014285|2020-08-26,,,,,2026-05-02T18:18:29.896605Z,CUST001991,CD-1014285,2020-08-26
CUST006123|CD-1014286|2023-04-23,14285,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006123|CD-1014286|2023-04-23,CUST006123|CD-1014286|2023-04-23,,,,,2026-05-02T18:18:29.896605Z,CUST006123,CD-1014286,2023-04-23
CUST003206|CD-1014287|2020-09-20,14286,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST003206|CD-1014287|2020-09-20,CUST003206|CD-1014287|2020-09-20,,,,,2026-05-02T18:18:29.896605Z,CUST003206,CD-1014287,2020-09-20
CUST000759|CD-1014288|2020-05-24,14287,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST000759|CD-1014288|2020-05-24,CUST000759|CD-1014288|2020-05-24,,,,,2026-05-02T18:18:29.896605Z,CUST000759,CD-1014288,2020-05-24
CUST006338|CD-1014289|2025-01-24,14288,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006338|CD-1014289|2025-01-24,CUST006338|CD-1014289|2025-01-24,,,,,2026-05-02T18:18:29.896605Z,CUST006338,CD-1014289,2025-01-24
CUST006816|CD-1014290|2024-05-04,14289,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006816|CD-1014290|2024-05-04,CUST006816|CD-1014290|2024-05-04,,,,,2026-05-02T18:18:29.896605Z,CUST006816,CD-1014290,2024-05-04
CUST004504|CD-1014291|2025-04-09,14290,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST004504|CD-1014291|2025-04-09,CUST004504|CD-1014291|2025-04-09,,,,,2026-05-02T18:18:29.896605Z,CUST004504,CD-1014291,2025-04-09
CUST005792|CD-1014292|2025-11-04,14291,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST005792|CD-1014292|2025-11-04,CUST005792|CD-1014292|2025-11-04,,,,,2026-05-02T18:18:29.896605Z,CUST005792,CD-1014292,2025-11-04
CUST001181|CD-1014293|2020-11-21,14292,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST001181|CD-1014293|2020-11-21,CUST001181|CD-1014293|2020-11-21,,,,,2026-05-02T18:18:29.896605Z,CUST001181,CD-1014293,2020-11-21
CUST002715|CD-1014294|2025-03-10,14293,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST002715|CD-1014294|2025-03-10,CUST002715|CD-1014294|2025-03-10,,,,,2026-05-02T18:18:29.896605Z,CUST002715,CD-1014294,2025-03-10
CUST002799|CD-1014295|2020-04-09,14294,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST002799|CD-1014295|2020-04-09,CUST002799|CD-1014295|2020-04-09,,,,,2026-05-02T18:18:29.896605Z,CUST002799,CD-1014295,2020-04-09
CUST006110|CD-1014296|2022-04-27,14295,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006110|CD-1014296|2022-04-27,CUST006110|CD-1014296|2022-04-27,,,,,2026-05-02T18:18:29.896605Z,CUST006110,CD-1014296,2022-04-27
CUST002816|CD-1014297|2021-11-09,14296,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST002816|CD-1014297|2021-11-09,CUST002816|CD-1014297|2021-11-09,,,,,2026-05-02T18:18:29.896605Z,CUST002816,CD-1014297,2021-11-09
CUST005826|CD-1014298|2021-06-24,14297,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST005826|CD-1014298|2021-06-24,CUST005826|CD-1014298|2021-06-24,,,,,2026-05-02T18:18:29.896605Z,CUST005826,CD-1014298,2021-06-24
CUST002455|CD-1014299|2024-06-27,14298,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST002455|CD-1014299|2024-06-27,CUST002455|CD-1014299|2024-06-27,,,,,2026-05-02T18:18:29.896605Z,CUST002455,CD-1014299,2024-06-27
CUST004807|CD-1014300|2020-10-03,14299,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST004807|CD-1014300|2020-10-03,CUST004807|CD-1014300|2020-10-03,,,,,2026-05-02T18:18:29.896605Z,CUST004807,CD-1014300,2020-10-03
CUST001679|CD-1014301|2025-01-19,14300,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST001679|CD-1014301|2025-01-19,CUST001679|CD-1014301|2025-01-19,,,,,2026-05-02T18:18:29.896605Z,CUST001679,CD-1014301,2025-01-19
CUST004468|CD-1014302|2025-06-15,14301,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST004468|CD-1014302|2025-06-15,CUST004468|CD-1014302|2025-06-15,,,,,2026-05-02T18:18:29.896605Z,CUST004468,CD-1014302,2025-06-15
CUST000647|CD-1014303|2024-02-27,14302,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST000647|CD-1014303|2024-02-27,CUST000647|CD-1014303|2024-02-27,,,,,2026-05-02T18:18:29.896605Z,CUST000647,CD-1014303,2024-02-27
CUST005877|CD-1014304|2020-07-04,14303,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST005877|CD-1014304|2020-07-04,CUST005877|CD-1014304|2020-07-04,,,,,2026-05-02T18:18:29.896605Z,CUST005877,CD-1014304,2020-07-04
CUST000233|CD-1014305|2023-09-22,14304,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST000233|CD-1014305|2023-09-22,CUST000233|CD-1014305|2023-09-22,,,,,2026-05-02T18:18:29.896605Z,CUST000233,CD-1014305,2023-09-22
CUST007994|CD-1014306|2023-12-05,14305,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST007994|CD-1014306|2023-12-05,CUST007994|CD-1014306|2023-12-05,,,,,2026-05-02T18:18:29.896605Z,CUST007994,CD-1014306,2023-12-05
CUST006711|CD-1014307|2022-04-30,14306,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006711|CD-1014307|2022-04-30,CUST006711|CD-1014307|2022-04-30,,,,,2026-05-02T18:18:29.896605Z,CUST006711,CD-1014307,2022-04-30
