Customer_ID,CD_Number,Issue_Date,Term_Months,Principal_Amount,Interest_Rate,Interest_Payout_Frequency,Rate_Type,Auto_Renew,Status,Branch_Code,Currency,Interest_Accrual_Method,Brokered_Flag
CUST001679,CD-1014301,2025-01-19,3,80898.04,1.195,MONTHLY,FIXED,YES,MATURED,BR-041,USD,30_360,YES
CUST004468,CD-1014302,2025-06-15,12,88820.27,1.027,AT_MATURITY,FIXED,YES,ACTIVE,BR-146,USD,30_360,NO
CUST000647,CD-1014303,2024-02-27,24,232343.23,1.462,AT_MATURITY,FIXED,YES,MATURED,BR-100,USD,30_360,NO
CUST005877,CD-1014304,2020-07-04,48,216646.77,3.042,QUARTERLY,FIXED,NO,MATURED,BR-009,USD,ACT_365,YES
CUST000233,CD-1014305,2023-09-22,36,132113.39,2.538,MONTHLY,FIXED,YES,ACTIVE,BR-027,USD,30_360,NO
CUST007994,CD-1014306,2023-12-05,18,240882.49,2.491,QUARTERLY,VARIABLE,YES,MATURED,BR-062,USD,30_360,NO
CUST006711,CD-1014307,2022-04-30,36,145639.13,2.758,AT_MATURITY,FIXED,YES,MATURED,BR-118,USD,30_360,YES
CUST004628,CD-1014308,2022-04-17,9,25832.3,1.507,AT_MATURITY,FIXED,YES,MATURED,BR-138,USD,30_360,YES
CUST007276,CD-1014309,2022-12-06,24,122046.71,2.465,QUARTERLY,VARIABLE,YES,MATURED,BR-128,USD,ACT_365,NO
CUST006469,CD-1014310,2026-03-21,18,223682.85,1.603,QUARTERLY,VARIABLE,NO,ACTIVE,BR-001,USD,ACT_365,NO
CUST001143,CD-1014311,2020-01-09,36,165833.01,2.755,MONTHLY,FIXED,YES,MATURED,BR-087,USD,30_360,NO
CUST005954,CD-1014312,2023-03-06,48,238190.31,3.449,MONTHLY,VARIABLE,YES,ACTIVE,BR-067,USD,ACT_365,NO
CUST003019,CD-1014313,2021-12-23,48,132955.47,3.572,AT_MATURITY,VARIABLE,YES,MATURED,BR-121,USD,ACT_365,NO
CUST006846,CD-1014314,2023-06-05,36,228005.89,2.675,QUARTERLY,VARIABLE,YES,ACTIVE,BR-134,USD,ACT_365,NO
CUST006910,CD-1014315,2020-01-10,36,191763.73,3.085,AT_MATURITY,VARIABLE,YES,MATURED,BR-012,USD,ACT_365,NO
CUST007636,CD-1014316,2025-09-24,6,205767.53,1.506,AT_MATURITY,FIXED,YES,MATURED,BR-092,USD,30_360,NO
CUST003608,CD-1014317,2022-11-08,6,247868.13,1.021,AT_MATURITY,VARIABLE,NO,MATURED,BR-086,USD,30_360,YES
CUST001545,CD-1014318,2026-01-20,48,75909.39,3.626,AT_MATURITY,VARIABLE,YES,ACTIVE,BR-092,USD,ACT_365,NO
CUST001001,CD-1014319,2020-12-17,18,157200.24,1.896,QUARTERLY,VARIABLE,YES,MATURED,BR-071,USD,ACT_365,YES
CUST001324,CD-1014320,2023-08-24,12,64484.95,2.372,MONTHLY,FIXED,YES,MATURED,BR-034,USD,30_360,NO
CUST007934,CD-1014321,2024-03-30,24,213547.5,2.394,QUARTERLY,VARIABLE,YES,MATURED,BR-029,USD,30_360,NO
CUST004691,CD-1014322,2024-12-21,3,146675.9,1.095,MONTHLY,FIXED,YES,MATURED,BR-097,USD,30_360,YES
CUST002815,CD-1014323,2020-01-21,6,44370.83,0.921,AT_MATURITY,FIXED,YES,MATURED,BR-100,USD,ACT_365,NO
CUST003594,CD-1014324,2023-12-18,6,105600.78,0.758,MONTHLY,VARIABLE,YES,MATURED,BR-070,USD,30_360,NO
CUST001383,CD-1014325,2020-12-03,24,45844.88,2.265,AT_MATURITY,FIXED,NO,MATURED,BR-050,USD,ACT_365,NO
CUST004566,CD-1014326,2022-09-01,3,114758.87,0.362,AT_MATURITY,VARIABLE,NO,MATURED,BR-012,USD,30_360,NO
CUST003405,CD-1014327,2020-05-01,3,19857.91,1.528,QUARTERLY,FIXED,YES,MATURED,BR-061,USD,30_360,NO
CUST006384,CD-1014328,2020-05-10,36,241337.59,1.999,AT_MATURITY,FIXED,YES,MATURED,BR-021,USD,30_360,NO
CUST000170,CD-1014329,2024-10-13,36,149356.04,2.36,QUARTERLY,FIXED,NO,ACTIVE,BR-095,USD,ACT_365,NO
CUST007453,CD-1014330,2024-06-25,9,247670.2,1.63,QUARTERLY,VARIABLE,NO,MATURED,BR-141,USD,30_360,NO
CUST000486,CD-1014331,2025-08-04,36,43854.82,2.708,AT_MATURITY,VARIABLE,NO,ACTIVE,BR-122,USD,ACT_365,NO
CUST003339,CD-1014332,2024-05-16,3,96411.67,1.024,AT_MATURITY,VARIABLE,NO,MATURED,BR-140,USD,30_360,NO
CUST002725,CD-1014333,2023-09-21,12,232844.16,1.199,MONTHLY,VARIABLE,NO,MATURED,BR-143,USD,ACT_365,NO
CUST005743,CD-1014334,2020-09-23,12,173145.22,1.395,MONTHLY,VARIABLE,YES,MATURED,BR-008,USD,30_360,NO
CUST005266,CD-1014335,2024-10-11,12,17974.44,1.679,QUARTERLY,FIXED,YES,MATURED,BR-012,USD,ACT_365,NO
CUST001575,CD-1014336,2021-06-08,48,220854.65,3.069,QUARTERLY,FIXED,YES,MATURED,BR-029,USD,30_360,NO
CUST003926,CD-1014337,2020-08-31,3,47614.39,0.868,QUARTERLY,FIXED,NO,MATURED,BR-023,USD,30_360,NO
CUST004276,CD-1014338,2024-07-27,24,65821.84,2.082,MONTHLY,FIXED,YES,ACTIVE,BR-007,USD,ACT_365,NO
CUST003711,CD-1014339,2023-09-03,9,183072.81,1.185,MONTHLY,VARIABLE,NO,MATURED,BR-066,USD,30_360,NO
CUST000175,CD-1014340,2020-12-07,18,177817.47,2.023,MONTHLY,VARIABLE,YES,MATURED,BR-031,USD,ACT_365,NO
CUST001425,CD-1014341,2023-06-06,6,165318.38,1.281,AT_MATURITY,VARIABLE,YES,MATURED,BR-076,USD,ACT_365,NO
CUST004030,CD-1014342,2024-04-25,36,1848.83,2.683,QUARTERLY,FIXED,YES,ACTIVE,BR-081,USD,30_360,NO
CUST002084,CD-1014343,2023-02-11,3,62720.67,0.363,QUARTERLY,FIXED,NO,MATURED,BR-101,USD,ACT_365,NO
CUST004363,CD-1014344,2024-06-25,3,86551.57,1.374,AT_MATURITY,VARIABLE,NO,MATURED,BR-016,USD,30_360,NO
CUST001310,CD-1014345,2023-02-24,9,100383.29,0.957,AT_MATURITY,VARIABLE,YES,MATURED,BR-010,USD,30_360,NO
CUST005883,CD-1014346,2022-03-16,48,18946.74,3.982,MONTHLY,FIXED,YES,MATURED,BR-146,USD,ACT_365,NO
CUST001508,CD-1014347,2021-05-24,3,169006.83,0.664,AT_MATURITY,FIXED,NO,MATURED,BR-025,USD,ACT_365,NO
CUST005196,CD-1014348,2021-08-11,6,222866.83,1.209,MONTHLY,FIXED,NO,MATURED,BR-040,USD,ACT_365,NO
CUST006693,CD-1014349,2025-01-19,18,247423.2,1.983,AT_MATURITY,FIXED,YES,ACTIVE,BR-115,USD,30_360,NO
CUST002867,CD-1014350,2022-04-30,3,199596.11,0.891,QUARTERLY,FIXED,YES,MATURED,BR-134,USD,ACT_365,NO
CUST001116,CD-1014351,2024-06-21,18,51048.67,1.869,MONTHLY,FIXED,NO,MATURED,BR-048,USD,30_360,NO
CUST000046,CD-1014352,2022-03-30,12,128065.8,1.341,MONTHLY,FIXED,YES,MATURED,BR-099,USD,ACT_365,NO
CUST002885,CD-1014353,2023-04-13,24,228975.92,2.741,QUARTERLY,VARIABLE,YES,MATURED,BR-075,USD,ACT_365,NO
CUST000924,CD-1014354,2023-10-16,3,17115.66,1.031,MONTHLY,VARIABLE,YES,MATURED,BR-043,USD,ACT_365,NO
CUST007054,CD-1014355,2022-12-25,6,57468.2,1.079,QUARTERLY,FIXED,NO,MATURED,BR-003,USD,ACT_365,NO
CUST007784,CD-1014356,2024-08-23,6,66551.44,1.205,QUARTERLY,FIXED,YES,MATURED,BR-088,USD,30_360,NO
CUST007845,CD-1014357,2025-10-08,36,152589.11,3.116,QUARTERLY,VARIABLE,YES,ACTIVE,BR-069,USD,ACT_365,NO
CUST007378,CD-1014358,2025-05-19,36,237904.21,2.857,MONTHLY,VARIABLE,NO,ACTIVE,BR-016,USD,ACT_365,YES
CUST004694,CD-1014359,2025-10-02,6,120906.18,1.184,AT_MATURITY,VARIABLE,NO,MATURED,BR-046,USD,ACT_365,NO
CUST002601,CD-1014360,2020-03-09,12,141192.41,0.938,MONTHLY,VARIABLE,YES,MATURED,BR-120,USD,ACT_365,NO
CUST003572,CD-1014361,2024-09-27,36,160145.55,3.124,QUARTERLY,VARIABLE,NO,ACTIVE,BR-147,USD,ACT_365,YES
CUST002071,CD-1014362,2024-07-15,3,212957.62,1.083,AT_MATURITY,FIXED,YES,MATURED,BR-085,USD,ACT_365,NO
CUST006722,CD-1014363,2022-07-29,3,71939.47,0.804,QUARTERLY,FIXED,YES,MATURED,BR-035,USD,30_360,NO
CUST003491,CD-1014364,2021-12-17,24,156749.12,2.194,QUARTERLY,VARIABLE,NO,MATURED,BR-114,USD,ACT_365,NO
CUST003081,CD-1014365,2020-05-01,24,231362.41,2.567,AT_MATURITY,VARIABLE,YES,MATURED,BR-139,USD,ACT_365,NO
CUST005519,CD-1014366,2025-03-27,36,234764.08,2.97,AT_MATURITY,VARIABLE,YES,ACTIVE,BR-094,USD,30_360,NO
CUST002990,CD-1014367,2025-03-31,18,95969.37,2.449,QUARTERLY,VARIABLE,NO,ACTIVE,BR-113,USD,30_360,NO
CUST002855,CD-1014368,2020-06-21,60,28392.66,4.306,MONTHLY,FIXED,YES,MATURED,BR-051,USD,30_360,NO
CUST001819,CD-1014369,2023-08-20,6,231135.71,0.445,QUARTERLY,VARIABLE,NO,MATURED,BR-065,USD,30_360,NO
CUST000539,CD-1014370,2023-06-11,6,230280.88,1.561,AT_MATURITY,VARIABLE,NO,MATURED,BR-127,USD,ACT_365,NO
CUST000304,CD-1014371,2021-01-28,24,24762.37,1.47,QUARTERLY,FIXED,YES,MATURED,BR-142,USD,30_360,NO
CUST003222,CD-1014372,2023-06-05,48,20795.17,3.833,MONTHLY,FIXED,YES,ACTIVE,BR-090,USD,ACT_365,NO
CUST007962,CD-1014373,2025-01-25,3,46692.01,1.27,MONTHLY,VARIABLE,YES,MATURED,BR-019,USD,ACT_365,NO
CUST002085,CD-1014374,2022-01-14,36,161888.8,3.308,AT_MATURITY,FIXED,YES,MATURED,BR-053,USD,30_360,NO
CUST005128,CD-1014375,2024-07-13,60,76004.01,4.155,MONTHLY,VARIABLE,YES,ACTIVE,BR-104,USD,30_360,NO
CUST002600,CD-1014376,2026-01-22,24,60429.75,2.18,AT_MATURITY,VARIABLE,YES,ACTIVE,BR-073,USD,30_360,NO
CUST002422,CD-1014377,2022-11-03,48,200007.74,3.794,AT_MATURITY,FIXED,YES,ACTIVE,BR-148,USD,ACT_365,NO
CUST001304,CD-1014378,2020-08-31,9,61349.94,0.868,AT_MATURITY,FIXED,YES,MATURED,BR-131,USD,30_360,NO
CUST004507,CD-1014379,2021-11-09,48,240124.1,3.374,MONTHLY,VARIABLE,NO,MATURED,BR-067,USD,30_360,NO
CUST005271,CD-1014380,2020-11-07,18,109890.33,1.679,MONTHLY,FIXED,YES,MATURED,BR-075,USD,ACT_365,NO
CUST002802,CD-1014381,2022-03-15,9,105937.2,1.13,MONTHLY,VARIABLE,YES,MATURED,BR-148,USD,30_360,NO
CUST004213,CD-1014382,2024-01-09,6,235936.95,0.92,QUARTERLY,VARIABLE,YES,MATURED,BR-080,USD,30_360,NO
CUST003809,CD-1014383,2021-04-07,48,30472.43,3.415,AT_MATURITY,VARIABLE,YES,MATURED,BR-136,USD,30_360,NO
CUST002167,CD-1014384,2023-03-19,36,29178.22,2.971,MONTHLY,VARIABLE,YES,MATURED,BR-014,USD,30_360,NO
CUST005534,CD-1014385,2026-03-26,48,108676.44,3.881,QUARTERLY,VARIABLE,YES,ACTIVE,BR-061,USD,ACT_365,NO
CUST004431,CD-1014386,2021-08-26,36,146973.18,2.62,QUARTERLY,VARIABLE,YES,MATURED,BR-049,USD,ACT_365,NO
CUST000527,CD-1014387,2025-06-30,9,127262.28,1.151,QUARTERLY,FIXED,NO,MATURED,BR-113,USD,30_360,NO
CUST003942,CD-1014388,2021-11-25,6,238750.74,0.25,MONTHLY,FIXED,YES,MATURED,BR-129,USD,30_360,NO
CUST003115,CD-1014389,2023-11-01,24,248294.13,2.593,QUARTERLY,VARIABLE,NO,MATURED,BR-009,USD,30_360,NO
CUST006368,CD-1014390,2020-12-24,9,10695.74,0.805,MONTHLY,VARIABLE,YES,MATURED,BR-125,USD,30_360,NO
CUST002453,CD-1014391,2021-09-03,24,41787.53,2.248,QUARTERLY,FIXED,NO,MATURED,BR-070,USD,ACT_365,YES
CUST007647,CD-1014392,2025-06-02,60,138630.61,4.102,MONTHLY,FIXED,NO,ACTIVE,BR-047,USD,ACT_365,NO
CUST004920,CD-1014393,2023-09-07,36,237557.4,3.067,QUARTERLY,VARIABLE,YES,ACTIVE,BR-104,USD,30_360,NO
CUST001046,CD-1014394,2023-07-23,18,70337.1,1.452,AT_MATURITY,VARIABLE,YES,MATURED,BR-125,USD,ACT_365,NO
CUST003227,CD-1014395,2023-03-10,60,92084.88,4.201,AT_MATURITY,FIXED,NO,ACTIVE,BR-043,USD,ACT_365,NO
CUST007071,CD-1014396,2021-07-12,18,58149.44,2.33,MONTHLY,FIXED,YES,MATURED,BR-127,USD,30_360,NO
CUST002037,CD-1014397,2025-10-20,18,241872.58,1.841,QUARTERLY,VARIABLE,NO,ACTIVE,BR-008,USD,30_360,YES
CUST005638,CD-1014398,2022-06-16,60,38887.23,3.693,AT_MATURITY,VARIABLE,NO,ACTIVE,BR-005,USD,30_360,YES
CUST006267,CD-1014399,2020-01-27,12,141358.56,0.926,AT_MATURITY,FIXED,YES,MATURED,BR-014,USD,ACT_365,YES
CUST005540,CD-1014400,2025-08-30,6,6227.04,1.641,QUARTERLY,VARIABLE,YES,MATURED,BR-110,USD,ACT_365,NO
CUST000723,CD-1014401,2020-04-16,6,150617.35,0.966,QUARTERLY,FIXED,YES,MATURED,BR-139,USD,ACT_365,NO
CUST002995,CD-1014402,2025-07-15,24,98416.98,1.996,QUARTERLY,VARIABLE,YES,ACTIVE,BR-104,USD,ACT_365,NO
CUST002786,CD-1014403,2021-08-29,18,141629.82,2.645,AT_MATURITY,VARIABLE,YES,MATURED,BR-121,USD,ACT_365,NO
CUST002751,CD-1014404,2020-06-06,36,20523.31,3.043,QUARTERLY,VARIABLE,NO,MATURED,BR-107,USD,30_360,NO
CUST007032,CD-1014405,2021-05-17,6,23221.93,1.521,QUARTERLY,FIXED,YES,MATURED,BR-058,USD,30_360,NO
CUST000046,CD-1014406,2024-02-01,9,23514.45,1.855,QUARTERLY,FIXED,YES,MATURED,BR-043,USD,30_360,NO
CUST004312,CD-1014407,2023-05-29,6,208878.74,0.574,AT_MATURITY,FIXED,YES,MATURED,BR-096,USD,30_360,NO
CUST007857,CD-1014408,2020-12-14,9,181182.16,1.817,MONTHLY,FIXED,YES,MATURED,BR-031,USD,ACT_365,NO
CUST007004,CD-1014409,2021-11-15,60,32529.42,4.585,MONTHLY,FIXED,NO,ACTIVE,BR-100,USD,30_360,NO
CUST004852,CD-1014410,2021-04-26,60,79353.57,3.844,QUARTERLY,FIXED,YES,MATURED,BR-097,USD,30_360,YES
CUST007983,CD-1014411,2024-01-30,18,109389.86,2.023,QUARTERLY,FIXED,YES,MATURED,BR-139,USD,ACT_365,NO
CUST003219,CD-1014412,2025-05-25,3,25109.6,1.299,MONTHLY,FIXED,NO,MATURED,BR-081,USD,ACT_365,NO
CUST004891,CD-1014413,2021-08-04,60,210073.47,3.752,QUARTERLY,FIXED,YES,ACTIVE,BR-140,USD,ACT_365,NO
CUST004350,CD-1014414,2025-08-03,6,91052.62,1.44,QUARTERLY,FIXED,NO,MATURED,BR-088,USD,30_360,YES
CUST000379,CD-1014415,2022-07-19,3,167787.41,0.738,QUARTERLY,FIXED,YES,MATURED,BR-138,USD,30_360,NO
CUST000325,CD-1014416,2020-07-07,12,160672.91,2.347,QUARTERLY,FIXED,NO,MATURED,BR-020,USD,30_360,NO
CUST007175,CD-1014417,2022-01-05,60,228618.18,4.057,MONTHLY,FIXED,NO,ACTIVE,BR-124,USD,ACT_365,NO
CUST001390,CD-1014418,2025-06-16,48,185612.78,3.558,MONTHLY,FIXED,NO,ACTIVE,BR-106,USD,30_360,NO
CUST002839,CD-1014419,2025-01-18,12,9090.14,0.87,QUARTERLY,VARIABLE,YES,MATURED,BR-127,USD,ACT_365,NO
CUST004987,CD-1014420,2024-07-19,18,39189.81,1.899,QUARTERLY,VARIABLE,YES,MATURED,BR-108,USD,ACT_365,YES
CUST004604,CD-1014421,2022-06-28,3,111497.96,1.387,MONTHLY,VARIABLE,NO,MATURED,BR-016,USD,30_360,NO
CUST004114,CD-1014422,2024-11-04,9,23708.46,0.967,AT_MATURITY,FIXED,YES,MATURED,BR-057,USD,ACT_365,NO
CUST007833,CD-1014423,2024-06-08,36,98261.6,2.537,QUARTERLY,FIXED,YES,ACTIVE,BR-080,USD,30_360,NO
CUST006296,CD-1014424,2024-12-11,12,244365.32,1.191,MONTHLY,VARIABLE,YES,MATURED,BR-102,USD,ACT_365,NO
CUST007534,CD-1014425,2023-06-26,60,51764.28,3.596,QUARTERLY,FIXED,NO,ACTIVE,BR-094,USD,30_360,YES
CUST005270,CD-1014426,2023-03-02,18,176330.29,1.307,QUARTERLY,VARIABLE,YES,MATURED,BR-067,USD,30_360,NO
CUST007832,CD-1014427,2026-01-14,48,65354.76,3.72,MONTHLY,FIXED,NO,ACTIVE,BR-115,USD,ACT_365,NO
CUST004811,CD-1014428,2025-11-29,36,9023.34,2.277,AT_MATURITY,FIXED,YES,ACTIVE,BR-111,USD,ACT_365,NO
CUST004334,CD-1014429,2023-05-07,18,25052.77,1.136,QUARTERLY,FIXED,NO,MATURED,BR-028,USD,ACT_365,YES
CUST006522,CD-1014430,2021-04-02,48,26421.78,3.174,AT_MATURITY,FIXED,YES,MATURED,BR-136,USD,30_360,YES
CUST006950,CD-1014431,2022-07-21,48,75104.03,3.378,MONTHLY,FIXED,YES,ACTIVE,BR-076,USD,30_360,NO
CUST000547,CD-1014432,2023-02-25,9,240157.34,1.483,MONTHLY,VARIABLE,YES,MATURED,BR-023,USD,ACT_365,NO
CUST007284,CD-1014433,2024-03-24,9,155354.89,0.969,MONTHLY,VARIABLE,YES,MATURED,BR-073,USD,30_360,NO
CUST005527,CD-1014434,2021-12-27,36,31187.71,2.514,MONTHLY,VARIABLE,NO,MATURED,BR-067,USD,ACT_365,NO
CUST007181,CD-1014435,2020-04-13,3,18028.93,1.149,AT_MATURITY,VARIABLE,NO,MATURED,BR-028,USD,30_360,NO
CUST005725,CD-1014436,2025-02-18,36,242708.29,3.037,MONTHLY,VARIABLE,YES,ACTIVE,BR-059,USD,ACT_365,NO
CUST007415,CD-1014437,2025-12-04,12,43254.8,1.875,MONTHLY,VARIABLE,YES,ACTIVE,BR-113,USD,30_360,NO
CUST002202,CD-1014438,2020-07-07,36,67979.45,2.888,QUARTERLY,VARIABLE,YES,MATURED,BR-013,USD,30_360,YES
CUST001501,CD-1014439,2021-12-27,6,210500.52,0.54,AT_MATURITY,VARIABLE,YES,MATURED,BR-047,USD,ACT_365,NO
CUST001566,CD-1014440,2022-09-16,24,138946.08,1.774,AT_MATURITY,FIXED,YES,MATURED,BR-009,USD,ACT_365,NO
CUST002018,CD-1014441,2024-09-30,18,57054.96,2.199,QUARTERLY,FIXED,YES,MATURED,BR-004,USD,ACT_365,NO
CUST001711,CD-1014442,2024-10-30,3,166282.22,1.58,MONTHLY,FIXED,YES,MATURED,BR-048,USD,30_360,YES
CUST003533,CD-1014443,2022-02-22,18,93196.45,1.729,AT_MATURITY,VARIABLE,YES,MATURED,BR-114,USD,ACT_365,NO
CUST001585,CD-1014444,2021-12-13,24,145601.68,2.019,QUARTERLY,VARIABLE,YES,MATURED,BR-103,USD,30_360,NO
CUST001266,CD-1014445,2022-07-13,12,24644.9,1.09,AT_MATURITY,FIXED,YES,MATURED,BR-095,USD,ACT_365,YES
CUST004190,CD-1014446,2021-07-02,24,220109.8,2.577,AT_MATURITY,FIXED,YES,MATURED,BR-111,USD,30_360,NO
CUST006346,CD-1014447,2022-09-22,9,149071.35,0.91,QUARTERLY,VARIABLE,NO,MATURED,BR-005,USD,ACT_365,NO
CUST001085,CD-1014448,2021-08-21,24,1581.59,2.767,MONTHLY,FIXED,YES,MATURED,BR-144,USD,ACT_365,YES
CUST004090,CD-1014449,2020-05-17,9,139989.54,1.251,QUARTERLY,VARIABLE,YES,MATURED,BR-099,USD,30_360,NO
CUST005274,CD-1014450,2024-06-15,9,90837.04,0.979,MONTHLY,VARIABLE,YES,MATURED,BR-029,USD,30_360,YES
CUST005644,CD-1014451,2024-11-30,3,226428.36,0.336,AT_MATURITY,VARIABLE,YES,MATURED,BR-032,USD,30_360,NO
CUST000841,CD-1014452,2021-10-16,3,35068.17,0.865,MONTHLY,VARIABLE,YES,MATURED,BR-065,USD,30_360,YES
CUST005870,CD-1014453,2022-07-03,6,83761.59,1.076,MONTHLY,VARIABLE,YES,MATURED,BR-114,USD,ACT_365,NO
CUST000216,CD-1014454,2022-07-07,6,191253.31,1.008,QUARTERLY,FIXED,YES,MATURED,BR-085,USD,ACT_365,NO
CUST001896,CD-1014455,2020-02-20,36,56695.77,2.722,AT_MATURITY,FIXED,YES,MATURED,BR-020,USD,30_360,YES
CUST002555,CD-1014456,2023-05-29,6,78632.14,1.605,MONTHLY,FIXED,YES,MATURED,BR-026,USD,ACT_365,NO
CUST006824,CD-1014457,2022-11-11,12,192924.83,1.657,QUARTERLY,VARIABLE,NO,MATURED,BR-030,USD,ACT_365,YES
CUST001535,CD-1014458,2025-11-15,6,178226.64,1.188,QUARTERLY,VARIABLE,YES,ACTIVE,BR-036,USD,ACT_365,NO
CUST006259,CD-1014459,2022-04-27,12,90240.79,1.84,MONTHLY,FIXED,YES,MATURED,BR-137,USD,30_360,NO
CUST007909,CD-1014460,2024-12-16,9,117119.88,0.959,AT_MATURITY,VARIABLE,NO,MATURED,BR-067,USD,ACT_365,NO
CUST007679,CD-1014461,2022-06-09,9,138311.67,1.53,QUARTERLY,VARIABLE,YES,MATURED,BR-057,USD,ACT_365,NO
CUST002424,CD-1014462,2021-02-26,3,222045.53,1.203,MONTHLY,VARIABLE,YES,MATURED,BR-043,USD,ACT_365,NO
CUST000766,CD-1014463,2022-03-06,18,165545.75,2.285,AT_MATURITY,FIXED,YES,MATURED,BR-011,USD,30_360,NO
CUST001777,CD-1014464,2025-07-07,9,148328.46,0.8,MONTHLY,VARIABLE,YES,MATURED,BR-015,USD,ACT_365,YES
CUST006150,CD-1014465,2021-08-07,24,202829.05,1.777,AT_MATURITY,VARIABLE,YES,MATURED,BR-002,USD,30_360,YES
CUST001574,CD-1014466,2025-04-10,60,76429.65,3.716,AT_MATURITY,FIXED,NO,ACTIVE,BR-093,USD,30_360,NO
CUST005165,CD-1014467,2024-02-26,18,111271.58,1.927,MONTHLY,VARIABLE,NO,MATURED,BR-111,USD,30_360,YES
CUST002991,CD-1014468,2024-08-26,18,171820.18,1.838,AT_MATURITY,VARIABLE,YES,MATURED,BR-125,USD,30_360,NO
CUST006135,CD-1014469,2024-09-12,48,101267.31,3.559,MONTHLY,FIXED,NO,ACTIVE,BR-016,USD,ACT_365,YES
CUST004847,CD-1014470,2023-03-25,12,120030.39,0.703,QUARTERLY,FIXED,NO,MATURED,BR-046,USD,30_360,NO
CUST004684,CD-1014471,2023-10-04,6,40515.76,1.635,MONTHLY,FIXED,YES,MATURED,BR-024,USD,ACT_365,NO
CUST006255,CD-1014472,2020-06-08,36,152700.57,2.802,AT_MATURITY,VARIABLE,YES,MATURED,BR-027,USD,30_360,NO
CUST007639,CD-1014473,2024-05-13,24,160238.57,2.273,AT_MATURITY,FIXED,YES,ACTIVE,BR-063,USD,ACT_365,YES
CUST002917,CD-1014474,2024-06-10,18,214118.32,1.89,MONTHLY,FIXED,NO,MATURED,BR-135,USD,ACT_365,YES
CUST004231,CD-1014475,2020-08-24,12,21809.98,1.22,MONTHLY,FIXED,YES,MATURED,BR-020,USD,ACT_365,NO
CUST005008,CD-1014476,2023-03-28,3,224945.08,1.141,MONTHLY,VARIABLE,YES,MATURED,BR-076,USD,ACT_365,NO
CUST006584,CD-1014477,2023-03-06,24,21939.28,2.107,MONTHLY,VARIABLE,NO,MATURED,BR-053,USD,ACT_365,NO
CUST003856,CD-1014478,2021-12-07,18,186451.9,1.782,AT_MATURITY,VARIABLE,YES,MATURED,BR-141,USD,30_360,YES
CUST002996,CD-1014479,2020-05-30,18,147459.6,1.933,QUARTERLY,VARIABLE,YES,MATURED,BR-132,USD,ACT_365,YES
CUST006772,CD-1014480,2020-01-23,9,101812.82,1.244,AT_MATURITY,FIXED,YES,MATURED,BR-092,USD,ACT_365,YES
CUST007625,CD-1014481,2021-04-20,6,230907.58,0.644,MONTHLY,VARIABLE,NO,MATURED,BR-009,USD,ACT_365,NO
CUST004552,CD-1014482,2021-06-11,24,114413.99,2.016,QUARTERLY,VARIABLE,YES,MATURED,BR-133,USD,30_360,NO
CUST000828,CD-1014483,2021-04-28,24,6674.46,2.649,AT_MATURITY,VARIABLE,YES,MATURED,BR-099,USD,30_360,YES
CUST002319,CD-1014484,2023-10-13,6,130386.84,0.926,AT_MATURITY,FIXED,NO,MATURED,BR-131,USD,30_360,NO
CUST003704,CD-1014485,2022-08-18,6,133348.35,1.153,QUARTERLY,FIXED,YES,MATURED,BR-089,USD,ACT_365,NO
CUST005628,CD-1014486,2020-09-13,18,186221.45,2.052,MONTHLY,VARIABLE,NO,MATURED,BR-137,USD,ACT_365,NO
CUST005358,CD-1014487,2020-07-10,3,89883.06,1.702,MONTHLY,FIXED,YES,MATURED,BR-049,USD,30_360,NO
CUST006560,CD-1014488,2024-02-04,6,18947.02,1.03,MONTHLY,FIXED,YES,MATURED,BR-005,USD,30_360,NO
CUST000240,CD-1014489,2025-11-01,24,87692.03,1.65,AT_MATURITY,VARIABLE,NO,ACTIVE,BR-046,USD,ACT_365,NO
CUST003724,CD-1014490,2025-02-12,9,150851.51,1.515,AT_MATURITY,FIXED,YES,MATURED,BR-109,USD,ACT_365,NO
CUST005608,CD-1014491,2024-09-24,18,136415.81,1.476,QUARTERLY,FIXED,YES,MATURED,BR-001,USD,ACT_365,NO
CUST007897,CD-1014492,2021-12-26,36,211824.74,2.823,QUARTERLY,VARIABLE,YES,MATURED,BR-140,USD,30_360,NO
CUST001139,CD-1014493,2024-05-24,6,67915.5,1.332,QUARTERLY,FIXED,YES,MATURED,BR-062,USD,ACT_365,NO
CUST007032,CD-1014494,2020-07-06,9,142531.19,1.112,MONTHLY,FIXED,YES,MATURED,BR-143,USD,30_360,NO
CUST000063,CD-1014495,2021-01-25,9,243909.38,1.185,MONTHLY,FIXED,YES,MATURED,BR-031,USD,30_360,NO
CUST001576,CD-1014496,2020-11-14,12,78759.0,1.727,QUARTERLY,VARIABLE,YES,MATURED,BR-150,USD,ACT_365,NO
CUST006776,CD-1014497,2021-02-22,24,109306.98,2.462,QUARTERLY,FIXED,YES,MATURED,BR-127,USD,30_360,NO
CUST006294,CD-1014498,2022-03-27,3,248558.96,0.975,QUARTERLY,VARIABLE,NO,MATURED,BR-075,USD,ACT_365,YES
CUST007782,CD-1014499,2020-04-09,18,36529.76,1.819,QUARTERLY,VARIABLE,NO,MATURED,BR-118,USD,ACT_365,NO
CUST004808,CD-1014500,2025-01-29,36,143610.38,2.327,QUARTERLY,FIXED,NO,ACTIVE,BR-036,USD,ACT_365,NO
